Category;Family;StyleName;StyleIdsans serif;Hagrid;Hagrid Thin;373823
sans serif;Linotype CaseStudyNo1™;Linotype CaseStudyNo1 Pro Bold Italic;330874
sans serif;Linotype CaseStudyNo1™;Linotype CaseStudyNo1 Pro Bold;330875
sans serif;Linotype Cineplex™;Linotype Cineplex Bold;91474
sans serif;Linotype Cineplex™;Linotype Cineplex Bold Italic;91475
sans serif;Linotype Cineplex™;Linotype Cineplex Italic;91476
sans serif;Linotype Cineplex™;Linotype Cineplex Light;91477
sans serif;Linotype Cineplex™;Linotype Cineplex Regular;91478
sans serif;Linotype Cineplex™;Linotype Cineplex Regular SC;91479
sans serif;Linotype Cineplex™;Linotype Cineplex Pro Italic;210900
sans serif;Linotype Cineplex™;Linotype Cineplex Pro Bold;210901
sans serif;Linotype Cineplex™;Linotype Cineplex Pro Bold Italic;210902
sans serif;Linotype Cineplex™;Linotype Cineplex Pro Light;217848
sans serif;Linotype Cineplex™;Linotype Cineplex Pro Regular;217849
sans serif;Linotype Ergo™;Linotype Ergo Pro Condensed Italic;210991
sans serif;Linotype Ergo™;Linotype Ergo Pro Medium Condensed Italic;210992
sans serif;Linotype Ergo™;Linotype Ergo Pro Demi Condensed;210993
sans serif;Linotype Ergo™;Linotype Ergo Pro Demi Condensed Italic;210994
sans serif;Linotype Ergo™;Linotype Ergo Pro Bold Condensed;210995
sans serif;Linotype Ergo™;Linotype Ergo Pro Bold Condensed Italic;210996
sans serif;Linotype Ergo™;Linotype Ergo Pro Black Condensed Italic;210997
sans serif;Linotype Ergo™;Linotype Ergo Pro Compressed Italic;210998
sans serif;Linotype Ergo™;Linotype Ergo Pro Bold Compressed Italic;210999
sans serif;Linotype Ergo™;Linotype Ergo Pro Italic;211000
sans serif;Linotype Ergo™;Linotype Ergo Pro Medium Italic;211001
sans serif;Linotype Ergo™;Linotype Ergo Pro Demi;211002
sans serif;Linotype Ergo™;Linotype Ergo Pro Demi Italic;211003
sans serif;Linotype Ergo™;Linotype Ergo Pro Bold;211004
sans serif;Linotype Ergo™;Linotype Ergo Pro Bold Italic;211005
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Italic;211394
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Medium Italic;211395
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Demi Bold;211396
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Demi Bold Italic;211397
sans serif;Linotype Ergo™;Linotype Ergo Paneuropean Bold;211398
